,statement,label,sent_transformer_label,spam_score,statistic_count,conservative_bigram_count,liberal_bigram_count,emotional_intensity
5454,St. Pete Beachs local version of Amendment 4 resulted in seemingly endless lawsuits (that) decimated the citys legal budget and forced the city to raise the property tax rate.,half-true,mostly-true,9.64289404098913,0.0,7.713218879282378,6.99374527117651,6.43647486742911
5455,Americans now support strikes (against ISIS) but the support for ground troops is not there. The support is very thin.,half-true,false,0.793732696352945,0.0,6.000057255900648,5.255156625616282,3.1883475186083605
5456,"In 1972, we had a 179,000 human beings in jail in this country. Today, it's 2.3-million, and 70 percent of them are black, African-American.",pants-fire,mostly-true,4.711442972397073,9.061250063337228,7.713218879282378,0.0,0.0
5457,"While she was mayor, Lois Frankel took a police helicopter ride to go to a dinner party.",half-true,mostly-true,0.7463707066490506,0.0,0.0,0.0,5.69855220167285
5458,"Says Texas lawmakers agreed to cut states rainy day fund in half, spending $4 billion from current $8 billion.",barely-true,mostly-true,9.920656480330663,9.061250063337228,0.0,0.0,1.4014071852498993
5459,Says the Senate will have a record number of female senators in 2013.,true,mostly-true,6.622986342232177,0.0,0.0,0.0,1.4014071852498993
5460,"We balanced the budget with the 1997 Balanced Budget Act, and ultimately had four consecutive balanced budgets.",mostly-true,mostly-true,2.61090736219423,6.930939069215289,0.0,0.0,0.0
5461,About 57 percent of registered Democrats in the new (9th Congressional) district come from my old district.,mostly-true,true,2.1926628702425086,6.930939069215289,6.000057255900648,0.0,0.0
5462,"Says a gun bill before the Senate would make it a federal felony to leave town for more than seven days, and leave someone else at home with your firearms.",half-true,mostly-true,1.2331616376517514,0.0,6.000057255900648,6.99374527117651,8.57974483868082
5463,The average family not in the top 10 percent makes less money today than they were making a generation ago.,mostly-true,true,0.5773809926646911,6.930939069215289,0.0,0.0,2.5777842550775496
5464,She led the fight to stop health insurance rate hikes and saved Rhode Island families over $150 million.,half-true,mostly-true,6.4093679962486725,6.930939069215289,6.000057255900648,5.255156625616282,3.9479395499185435
5465,Why is January 8th an important date in American history? This day in 1835 is the only day in our history when we have not been in debt.,mostly-true,mostly-true,0.8444583258807308,0.0,6.000057255900648,0.0,6.105984282895341
5466,The Obama administration manipulated deportation data to make it appear that the Border Patrol was deporting more illegal immigrants than the Bush administration.,false,false,4.62505200354374,0.0,0.0,6.99374527117651,8.678290559910405
5467,Idaho Republican Rep. Mike Simpson is a liberal who voted with Nancy Pelosi to fund sex study programs of San Francisco prostitutes and to regulate the sale of firearms.,pants-fire,pants-fire,9.791397798154044,0.0,0.0,0.0,0.0
5468,"Says Arizona congressional candidate Christine Jones called Hillary Clinton a capable and respected leader, and an effective secretary of state. ...Hillary Clinton effective? Christine Jones thinks so.",half-true,half-true,2.7510033640444456,0.0,0.0,5.255156625616282,9.566279832196352
5469,Virtually no Republican in Washington accepts climate change science.,mostly-true,mostly-true,0.9184786319551499,0.0,6.000057255900648,0.0,0.4902421140477533
5470,"I am the only U.S. Senate candidate who spoke out against bombing Syria, and who challenged Georgias governor and insurance commissioner over obstruction to the Affordable Care Act.",false,false,5.33514129624356,0.0,7.713218879282378,5.255156625616282,5.898917263903206
5471,"The economic impact of new Atlanta Braves stadium includes 9,241 new jobs and $295 million in wages.",barely-true,mostly-true,9.821821511801364,8.464065522812874,6.000057255900648,6.99374527117651,6.087301255113976
5472,"In Oregon, women earn an average of 79 cents for every dollar that men earn for doing the same job. Thats just wrong.",mostly-true,true,0.6420723739679071,6.930939069215289,8.492357043142379,5.255156625616282,6.43647486742911
5473,"It is wrong for the average federal worker today to make more than $100,000 while the average private-sector worker makes less than $70,000.",half-true,mostly-true,9.664632193420774,8.464065522812874,0.0,5.255156625616282,6.43647486742911
5474,Tim Pawlenty has cut education funding in Minnesota. Classrooms are overcrowded. Districts have gone to four-day school weeks.,half-true,mostly-true,6.406275081774513,0.0,0.0,0.0,4.240501493404334
5475,"Loretta Lynch, the new nominee for attorney general, was a member of Bill Clintons defense team during the 1992 Whitewater corruption probe.",pants-fire,pants-fire,8.372046704870828,0.0,0.0,5.255156625616282,2.225535226950045
5476,Rhode Islands legislature is the strongest in the country.,true,true,0.8487444163389832,0.0,0.0,0.0,6.087301255113976
5477,"We win when voter turnout is high, we lose when it is low.",barely-true,true,0.44851247856988996,0.0,0.0,0.0,0.0
5478,"Look, we are at war with these people and they dont wear uniforms. This is a war against people that are vicious, violent people, that we have no idea who they are, where they come from. We are allowing tens of thousands of them into our country now.",pants-fire,false,1.512295099024724,6.930939069215289,9.203968977389508,5.255156625616282,9.847190661076732
5479,"In the three months before the act took effect, America lost 750,000 jobs a month. In the last three months, we've lost about 35,000 jobs a month.",mostly-true,mostly-true,5.66080513389879,8.464065522812874,6.000057255900648,0.0,7.158140937471536
5480,"In 2010, uninsured voters made up about 5 percent of the electorate.",true,true,2.739136352694696,6.930939069215289,0.0,5.255156625616282,0.0
5481,The mayor said 'if you happen to be in this country in an undocumented status . . . then we welcome you here. We want you here. We'll protect you here.' ,true,mostly-true,0.3621764725992529,0.0,0.0,6.99374527117651,8.345213837177017
5482,Marriage decreases the probability of child poverty by 82 percent.,mostly-true,true,4.537276368192639,6.930939069215289,0.0,5.255156625616282,6.7483944063364
5483,"Out of the total U.S. military budget, significantly less than 10 percent of that money is used to fight international terrorism.",barely-true,true,4.559910411736165,6.930939069215289,6.000057255900648,0.0,8.974167700482875
5484,Says it will cost $220 per square foot in hard construction costs to rebuild Portland Public high schools.,half-true,mostly-true,8.082330617700933,6.930939069215289,7.713218879282378,0.0,1.823954142961575
5485,It is a greater crime to have an untagged alligator than to host an open house party (for kids).,true,barely-true,1.0312737907420368,0.0,0.0,6.99374527117651,2.970268856972444
5486,We spend more money on lobbying than we do on campaigns.,true,half-true,0.46085482452060145,0.0,0.0,0.0,2.470931038159862
5487,Senators who have accepted millions in campaign contributions from the financial industry voted against allowing bankruptcy judges to modify home mortgages.,true,false,9.65776923230147,6.930939069215289,0.0,0.0,4.240501493404334
5488,During her first four years in Washington Sen. Ayotte voted with the Koch brothers nearly 90 percent of the time.,half-true,true,0.8746509489408596,6.930939069215289,0.0,0.0,0.0
5489,"When it comes to fighting terrorism, Another thing we know that does not work, based on lots of empirical evidence, is torture.",true,true,1.1527354024289904,0.0,0.0,5.255156625616282,9.579207762856857
5490,"The federal Consumer Financial Protection Bureau is collecting financial information, monitoring financial information of millions of Americans without their knowledge and storing it for up to 10 years.",half-true,mostly-true,8.203994207820788,6.930939069215289,8.492357043142379,0.0,0.0
5491,"So far, the Recovery Act is responsible for the jobs of about 2 million Americans who would otherwise be unemployed. ... [And] the Recovery Act is on track to save or create another 1.5 million jobs in 2010.",half-true,true,9.695681792833906,8.464065522812874,9.391957627006196,5.255156625616282,8.729695390488446
5492,"At Texas AM University, only 49 out of 3,000 faculty members brought in enough money to pay for their salaries and overhead over the past five years.",false,false,5.952838978955523,6.930939069215289,0.0,0.0,1.823954142961575
5493,"Says the 1956 Republican Party platform supported equal pay, the minimum wage, asylum for refugees, protections for unions and more.",mostly-true,pants-fire,8.077264171061692,0.0,6.000057255900648,0.0,7.158140937471536
5494,"Minnesota is kicking butt relative to Wisconsin on everything from employment and job creation to school test scores, educated work force and a host of other factors and rankings",half-true,mostly-true,9.998312772917217,0.0,0.0,8.376456076963755,4.240501493404334
5495,Says he didnt tell viewers that the Obama campaign hid news about the motives behind the attack in Benghazi because Obama was running for re-election.,barely-true,false,2.6656936930463835,0.0,7.713218879282378,0.0,7.028473656333187
5496,"Over the last six years, the state of Illinois spent about $320 million on illegal immigrants.",true,barely-true,5.328557138670037,6.930939069215289,6.000057255900648,6.99374527117651,7.158140937471536
5497,There are more people killed with baseball bats and hammers than are killed with guns.,pants-fire,false,1.1587447809690898,0.0,0.0,0.0,9.476786397869487
5498,"If Florida expanded Medicaid, some studies indicate it would create about 120,000 jobs.",half-true,true,3.2184116884917153,6.930939069215289,6.000057255900648,0.0,4.240501493404334
5499,One extra year of schooling for girls reduces infant mortality rates among their children by up to 10 percent.,half-true,mostly-true,8.04777320455068,6.930939069215289,0.0,5.255156625616282,0.0
5500,The debt limit deal allows President Obama to borrow unlimited amounts of money.,barely-true,true,6.645459703215824,0.0,0.0,0.0,5.265310093205086
5501,Oil money from federal leases can only be used to clean up the mess and damages from drilling.,mostly-true,true,2.699767777862447,0.0,6.000057255900648,0.0,5.69855220167285
5502,"Every piece of legislation, just about, that I ever introduced (in the U.S. Senate) had a Republican co-sponsor.",false,true,1.2646611206531375,0.0,0.0,5.255156625616282,0.0
5503,The Fulton County vote count will be finished by 11:30 p.m. on election night.,mostly-true,true,1.8379729101530402,0.0,6.000057255900648,5.255156625616282,0.0
5504,Says Obamacare is the largest middle-class tax increase in history.,pants-fire,half-true,2.5478449484649737,0.0,6.000057255900648,6.99374527117651,4.7805105541104655
5505,Wendy Davis raised money for a U.S. House Democrat who is a member of a Democratic socialists group.,pants-fire,half-true,2.7753288563318907,0.0,0.0,0.0,0.0
5506,On support for Common Core education standards,half-true,true,5.832514701026302,0.0,6.000057255900648,5.255156625616282,5.69855220167285
5507,"The failed economic policies of President Barack Obama, the Democrats and the Federal Reserve are making gas prices higher while Americas economy is running on fumes.",barely-true,false,5.939565985456362,0.0,7.713218879282378,5.255156625616282,6.891999748343336
